wisconsin,0.9713842,0.05889398,1654.2673,0.9475585,0.0890219,1613.6921
texas,0.9612997,0.06259588,1637.0934,0.9575663,0.06309832,1630.7355
cora,0.98881036,0.024458483,1416.9652,0.98719704,0.027786283,1414.6533
citeseer,0.99354523,0.014072426,3679.098,0.9915365,0.018909756,3671.6597
chameleon,0.99602455,0.008947714,2315.757,0.9955731,0.010346126,2314.7075
cornell,0.9634943,0.05743963,1640.8308,0.95818543,0.06325011,1631.7898
texas,0.9612997,0.06259588,1637.0934,0.9575663,0.06309832,1630.7355
squirrel,0.9956259,0.0069323904,2079.8625,0.9954853,0.007210684,2079.5688
film,0.9956059,0.022221299,927.90466,0.99470705,0.026914122,927.06696
