wisconsin,0.9506061,0.08207247,1618.8822,0.9475585,0.0890219,1613.6921
texas,0.9594619,0.063194245,1633.9636,0.9575663,0.06309832,1630.7355
cora,0.98870206,0.024654474,1416.81,0.98719704,0.027786283,1414.6533
citeseer,0.9929193,0.015851572,3676.7803,0.9915365,0.018909756,3671.6597
chameleon,0.9957091,0.00998208,2315.0237,0.9955731,0.010346126,2314.7075
cornell,0.95969284,0.061195996,1634.3569,0.95818543,0.06325011,1631.7898
texas,0.9594619,0.063194245,1633.9636,0.9575663,0.06309832,1630.7355
squirrel,0.99552715,0.0071298946,2079.6562,0.9954853,0.007210684,2079.5688
film,0.99502015,0.025437258,927.35876,0.99470705,0.026914122,927.06696
