wisconsin,0.9506061,0.08207247,1618.8822,0.9475585,0.0890219,1613.6921
texas,0.9593199,0.06339105,1633.7218,0.9575663,0.06309832,1630.7355
cora,0.9887233,0.024621572,1416.8405,0.98719704,0.027786283,1414.6533
citeseer,0.9929193,0.015851572,3676.7803,0.9915365,0.018909756,3671.6597
chameleon,0.9957335,0.009925427,2315.0803,0.9955731,0.010346126,2314.7075
cornell,0.9602751,0.060684923,1635.3485,0.95818543,0.06325011,1631.7898
texas,0.9593199,0.06339105,1633.7218,0.9575663,0.06309832,1630.7355
squirrel,0.995545,0.0070965015,2079.6936,0.9954853,0.007210684,2079.5688
film,0.9951153,0.024932517,927.44745,0.99470705,0.026914122,927.06696
