wisconsin,0.9696927,0.06092985,1651.3867,0.9475585,0.0890219,1613.6921
texas,0.9608143,0.06295247,1636.2667,0.9575663,0.06309832,1630.7355
cora,0.98881036,0.024458483,1416.9652,0.98719704,0.027786283,1414.6533
citeseer,0.99311274,0.015418579,3677.4966,0.9915365,0.018909756,3671.6597
chameleon,0.9959825,0.009104804,2315.6594,0.9955731,0.010346126,2314.7075
cornell,0.9611796,0.059661366,1636.8889,0.95818543,0.06325011,1631.7898
texas,0.9608143,0.06295247,1636.2667,0.9575663,0.06309832,1630.7355
squirrel,0.995604,0.0069767195,2079.8167,0.9954853,0.007210684,2079.5688
film,0.9954669,0.022944102,927.77515,0.99470705,0.026914122,927.06696
