wisconsin,0.9716188,0.058845643,1654.6667,0.9475585,0.0890219,1613.6921
texas,0.96119523,0.06269747,1636.9155,0.9575663,0.06309832,1630.7355
cora,0.98881036,0.024458483,1416.9652,0.98719704,0.027786283,1414.6533
citeseer,0.9932609,0.01495205,3678.0452,0.9915365,0.018909756,3671.6597
chameleon,0.9959934,0.009069928,2315.6846,0.9955731,0.010346126,2314.7075
cornell,0.96239173,0.05844635,1638.9531,0.95818543,0.06325011,1631.7898
texas,0.96119523,0.06269747,1636.9155,0.9575663,0.06309832,1630.7355
squirrel,0.9956167,0.0069481083,2079.8433,0.9954853,0.007210684,2079.5688
film,0.99552965,0.022648582,927.8336,0.99470705,0.026914122,927.06696
