wisconsin,0.94762194,0.08624972,1613.8002,0.9475585,0.0890219,1613.6921
texas,0.95813495,0.06333198,1631.7039,0.9575663,0.06309832,1630.7355
cora,0.98764515,0.026936196,1415.2955,0.98719704,0.027786283,1414.6533
citeseer,0.9926018,0.01653976,3675.6045,0.9915365,0.018909756,3671.6597
chameleon,0.9956183,0.010216904,2314.8125,0.9955731,0.010346126,2314.7075
cornell,0.95905197,0.06226058,1633.2655,0.95818543,0.06325011,1631.7898
texas,0.95813495,0.06333198,1631.7039,0.9575663,0.06309832,1630.7355
squirrel,0.9955074,0.0071699736,2079.615,0.9954853,0.007210684,2079.5688
film,0.99492,0.025975017,927.26544,0.99470705,0.026914122,927.06696
